Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020 - 22,48.3802,47.07517,49.71191,46.33494,50.48711,5339,11361266,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020 - 22,43.80362,42.50116,45.13554,41.7637,45.91162,4372,10459224,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020 - 22,40.49371,39.34923,41.66279,38.70064,42.34366,4828,12368338,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020 - 22,36.97301,35.40333,38.59398,34.52175,39.54274,2116,6607660,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2020 - 22,72.77651,70.88826,74.70153,69.81641,75.82163,5871,11433181,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020 - 22,62.28468,60.61226,63.99094,59.66349,64.98408,5448,11413063,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020 - 22,59.11875,57.37655,60.8996,56.38975,61.93707,4541,10611022,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020 - 22,51.64392,49.96747,53.36166,49.01979,54.36346,3693,7875323,,,Similar,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020 - 22,50.58274,48.83037,52.3814,47.84119,53.43122,3219,6882206,,,Similar,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020 - 22,46.92684,45.42975,48.4603,44.58324,49.35449,3794,9098822,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020 - 22,40.73237,39.31904,42.18311,38.52128,43.02989,3204,7987720,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020 - 22,39.86857,38.31413,41.46947,37.43913,42.4053,2524,6238983,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020 - 22,37.79188,36.1723,39.46475,35.26285,40.44398,2088,5728281,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020 - 22,34.57199,33.03863,36.1578,32.1785,37.08659,1935,5997761,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,,,2020 - 22,36.95653,36.56205,37.35419,36.33605,37.58437,33869,86727032,,,Similar,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2020 - 22,61.1103,59.23981,63.02462,58.18142,64.14047,4075,8165160,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020 - 22,55.41094,53.37902,57.50024,52.23374,58.72069,2821,5389857,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020 - 22,44.26596,42.66969,45.90646,41.76957,46.86453,2928,7340682,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020 - 22,44.4524,42.79892,46.15321,41.86723,47.1469,2747,7322862,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020 - 22,40.10429,38.75815,41.48517,37.9979,42.29092,3371,8137392,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020 - 22,33.77012,32.56817,35.00495,31.89021,35.72598,3004,7828049,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020 - 22,33.25424,32.30406,34.22515,31.76571,34.79068,4691,11794766,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020 - 22,30.31834,29.37342,31.28577,28.83892,31.84977,3946,10967408,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020 - 22,27.96418,27.13247,28.81475,26.66158,29.31037,4348,12900832,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020 - 22,25.9342,24.78164,27.12616,24.1351,27.82427,1938,6880024,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2020 - 22,58.53398,57.0537,60.04283,56.21331,60.92071,5977,11849415,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020 - 22,47.18155,45.91285,48.47632,45.19331,49.23006,5280,11792112,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020 - 22,43.97648,42.67438,45.30811,41.93716,46.08406,4345,11031292,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020 - 22,36.53001,35.29926,37.79261,34.60423,38.52938,3349,8274571,,,Similar,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020 - 22,35.37251,34.0857,36.69528,33.36021,37.46786,2881,7174340,,,Better 95%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020 - 22,32.07469,30.99488,33.18234,30.38504,33.82867,3374,9506154,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020 - 22,28.85252,27.8108,29.92308,27.22337,30.54828,2933,8322972,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020 - 22,27.08047,25.95706,28.23968,25.32571,28.91793,2222,6519470,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020 - 22,26.39513,25.2125,27.61858,24.54927,28.33524,1901,6002902,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020 - 22,21.71514,20.65534,22.81478,20.06248,23.45979,1607,6253804,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,,,2020 - 22,42.75518,42.43901,43.07312,42.2575,43.25694,70186,169993394,,,Similar,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2020 - 22,66.79188,65.33413,68.27385,64.50473,69.13504,8041,16086814,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020 - 22,60.12271,58.53817,61.73916,57.63918,62.67998,5499,10568551,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020 - 22,50.29849,49.02459,51.59704,48.3014,52.35258,5944,14419799,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020 - 22,50.35641,49.03852,51.70066,48.29075,52.48301,5572,14379707,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020 - 22,46.76362,45.67678,47.86975,45.05898,48.51286,7056,15938948,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020 - 22,40.62665,39.64344,41.62805,39.08489,42.21047,6496,15260057,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020 - 22,39.64365,38.8704,40.42839,38.42982,40.88405,10030,23156032,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020 - 22,35.9455,35.17577,36.7278,34.73772,37.18235,8318,21426632,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020 - 22,33.18189,32.50506,33.86925,32.11963,34.26848,9176,25269170,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020 - 22,30.49188,29.55807,31.44762,29.02971,32.00474,4054,13487684,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2020 - 22,64.4505,63.29135,65.6255,62.63026,66.30738,11848,23282596,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020 - 22,53.30421,52.29815,54.32472,51.7247,54.91715,10728,23205175,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020 - 22,50.17768,49.13695,51.23487,48.54442,51.84898,8886,21642314,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020 - 22,42.95905,41.96006,43.9758,41.3922,44.56695,7042,16149894,,,Similar,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020 - 22,41.77404,40.73073,42.83729,40.13832,43.45584,6100,14056546,,,Similar,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020 - 22,38.35982,37.47574,39.25948,36.97314,39.78251,7168,18604976,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020 - 22,33.74512,32.90463,34.60162,32.42737,35.09989,6137,16310692,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020 - 22,32.47534,31.55584,33.41479,31.03482,33.96197,4746,12758453,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020 - 22,31.05261,30.0942,32.03373,29.55201,32.60568,3989,11731183,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020 - 22,27.11914,26.23083,28.02981,25.72888,28.56104,3542,12251565,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,61.58431,59.00218,64.24856,57.55094,65.80732,2233,3896261,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,60.30608,58.71631,61.92734,57.81411,62.87082,5685,10959765,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,56.53541,54.76337,58.34942,53.76088,59.40691,3992,8096991,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,51.55751,49.78883,53.37209,48.79009,54.431,3330,7224411,,,Similar,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,53.57327,51.93152,55.2532,51.00242,56.23233,4139,8814032,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,46.41735,44.97573,47.89308,44.16017,48.75337,3997,9343179,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,48.78281,47.14181,50.46561,46.21478,51.44739,3459,12881191,,,Better 95%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,46.43563,45.24071,47.65394,44.56248,48.36286,5812,13658739,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,41.60011,40.25439,42.97909,39.49371,43.78335,3670,8391793,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,54.00572,51.90488,56.16955,50.72242,57.43452,2507,4070727,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,51.10274,49.82488,52.405,49.09928,53.16261,6107,11360650,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,43.50113,42.14303,44.89171,41.37487,45.70245,3913,8392164,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,36.51749,35.21502,37.85572,34.48042,38.63716,2983,7447449,,,Similar,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,38.33659,37.11432,39.58867,36.42325,40.31882,3763,9091144,,,Worse 95%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,31.58265,30.53959,32.65207,29.95026,33.27593,3513,9705664,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,31.78982,30.66129,32.94906,30.02468,33.62592,3034,13659629,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,30.50714,29.65778,31.37449,29.1763,31.87956,4976,14249649,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,27.36788,26.40012,28.36181,25.85412,28.94209,3073,8749956,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,56.98811,55.37148,58.63983,54.45546,59.60186,4740,7966988,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,54.70305,53.71764,55.70197,53.15566,56.28167,11792,22320415,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,48.70719,47.63702,49.7953,47.02821,50.42765,7905,16489155,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,42.69122,41.64267,43.75946,41.04713,44.38083,6313,14671860,,,Similar,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,44.80468,43.8203,45.80556,43.26029,46.38723,7902,17905176,,,Worse 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,37.869,37.01575,38.73692,36.53051,39.24141,7510,19048843,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,38.95435,38.00696,39.91929,37.46875,40.4805,6493,26540820,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,37.21713,36.51668,37.92761,36.11741,38.34005,10788,27908388,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,33.42654,32.63141,34.2361,32.17958,34.70688,6743,17141749,,,Better 99.8%,Not compared,20200000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Male,All ages,,,2021 - 23,51.41296,50.88797,51.94196,50.5871,52.24811,37531,83952793,,,Not compared,Not compared,20210000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2021 - 23,76.42493,74.05397,78.85126,72.7123,80.2655,4103,8009796,,,Worse 99.8%,Not compared,20210000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2021 - 23,68.87089,66.29924,71.51525,64.84978,73.05996,2814,5219732,,,Worse 99.8%,Not compared,20210000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2021 - 23,59.4068,57.29195,61.57874,56.09872,62.84676,3083,7140470,,,Worse 99.8%,Not compared,20210000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2021 - 23,61.77692,59.55176,64.06281,58.29659,65.39753,3018,7093251,,,Worse 99.8%,Not compared,20210000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2021 - 23,55.12045,53.335,56.94967,52.32561,58.01643,3728,7856821,,,Worse 99.8%,Not compared,20210000,,,3y"
