Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020,45.71282,43.0643,48.47766,41.59018,50.10387,1185.996,3785493,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020,46.32597,43.47702,49.30765,41.89474,51.06343,1056.918,3533543,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020,42.85222,40.01639,45.832,38.44667,47.5898,894.224,2615895,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020,37.89744,35.14933,40.80023,33.63488,42.51663,731.542,2283289,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020,40.20673,37.67632,42.86007,36.27321,44.42384,973.916,3014758,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020,40.25212,37.66702,42.96542,36.23474,44.56522,935.696,2642073,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020,38.31256,35.50171,41.28415,33.95378,43.04189,709.574,2062302,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020,38.34837,35.38688,41.48856,33.76012,43.34851,639.266,1888318,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020,35.35108,32.52856,38.35063,30.98108,40.12906,593.2,1978038,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,,,2020,29.9187,29.32208,30.52435,28.98222,30.87607,9657,28729318,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2020,36.45587,34.03423,39.00369,32.69522,40.50752,850,2707084,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020,36.97915,34.15812,39.97045,32.60853,41.74222,639,1792174,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020,30.65201,28.42082,33.0112,27.19231,34.40682,705,2434820,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020,30.8366,28.51374,33.29775,27.23698,34.75502,656,2439826,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020,33.02715,30.95923,35.1966,29.81305,36.47547,954,2697292,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020,27.39093,25.58544,29.28976,24.58678,30.41035,863,2593703,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020,28.84884,27.36499,30.39186,26.53643,31.29784,1432,3901042,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020,28.805,27.26608,30.4077,26.40785,31.34936,1328,3629498,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020,27.33099,25.96329,28.75162,25.19886,29.5853,1519,4264216,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020,26.07824,24.1822,28.08259,23.13801,29.26816,711,2269663,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2020,36.19323,34.23235,38.23681,33.13942,39.43788,1284,3932191,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020,32.84838,31.05948,34.71314,30.0626,35.80923,1270,3910905,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020,31.82413,29.94793,33.78682,28.9055,34.94231,1079,3670744,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020,32.2431,30.29634,34.28186,29.21571,35.48274,1028,2746582,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020,26.83055,24.96301,28.80027,23.93253,29.96418,773,2374729,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020,28.1127,26.42583,29.87846,25.4891,30.91831,1049,3148767,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020,29.07938,27.33839,30.9016,26.37151,31.97465,1054,2750585,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020,27.45414,25.56935,29.44023,24.52856,30.61334,800,2155263,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020,24.45946,22.57137,26.46252,21.5347,27.64923,628,1977196,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020,25.65016,23.75972,27.6501,22.71929,28.83347,692,2062356,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,,,2020,35.06888,34.56708,35.57613,34.28025,35.87012,18714.604,56325961,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2020,45.05471,42.96221,47.22222,41.78998,48.49263,1764.852,5332724,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020,42.45751,40.09984,44.9168,38.78674,46.36277,1230.498,3512578,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020,36.09962,34.20556,38.07083,33.14867,39.22865,1373.916,4783600,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020,36.69107,34.71436,38.7505,33.61232,39.96072,1303.586,4792326,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020,39.47061,37.70637,41.29586,36.71703,42.36507,1893.95,5284909,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020,32.59971,31.06431,34.19125,30.20468,35.12437,1697.048,5060795,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020,32.23184,31.01339,33.48582,30.32712,34.21863,2648.192,7660495,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020,33.23773,31.94996,34.56401,31.22509,35.33932,2519.752,7092457,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020,31.57685,30.42956,32.75626,29.78277,33.44513,2869.148,8354855,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020,31.83723,30.19581,33.54454,29.27946,34.5471,1413.662,4451222,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2020,44.02983,42.35,45.75889,41.40398,46.7694,2621.272,7725125,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020,38.10059,36.60115,39.64546,35.75739,40.54872,2455.996,7696398,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020,37.73439,36.14251,39.37804,35.24834,40.34001,2135.918,7204287,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020,36.57494,34.95348,38.25205,34.04401,39.23437,1922.224,5362477,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020,31.63654,30.05482,33.27977,29.1709,34.24416,1504.542,4658018,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020,32.93408,31.51205,34.40367,30.71387,35.2641,2022.916,6163525,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020,33.51612,32.05673,35.02473,31.23777,35.90812,1989.696,5392658,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020,31.46349,29.89279,33.09516,29.01499,34.05274,1509.574,4217565,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020,30.0116,28.37822,31.71433,27.46804,32.7152,1267.266,3865514,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020,29.4732,27.88034,31.1332,26.99252,32.10882,1285.2,4040394,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Male,All ages,,,2020,41.58777,37.56797,45.90761,35.38494,48.4815,424.09,1289336,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Male,All ages,,,2020,50.80072,48.09532,53.61477,46.58501,55.26723,1412.36,3624126,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2020,48.55713,45.48232,51.7799,43.77671,53.67889,992.258,2685648,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2020,39.05565,36.20804,42.06264,34.63835,43.84042,739.652,2390816,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2020,41.40357,38.74256,44.19571,37.26784,45.84176,947.554,2920849,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2020,38.99602,36.59055,41.516,35.25567,43.00055,1013.312,3089811,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2020,43.20636,40.4251,46.12452,38.88369,47.84483,949.39,4307383,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2020,39.89709,37.87916,41.99351,36.75147,43.22388,1504.05,4516989,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2020,40.95152,38.50554,43.51046,37.14664,45.01704,1074.938,2771685,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2020,30.05613,27.38002,32.92223,25.92247,34.62739,467,1348090,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2020,35.73454,33.9165,37.62448,32.90106,38.73398,1456,3756479,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2020,31.59866,29.64164,33.6505,28.55636,34.85971,979,2782839,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2020,30.68425,28.66268,32.81046,27.54456,34.06527,861,2464653,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2020,30.49046,28.66353,32.40282,27.64903,33.52901,1049,3011075,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2020,27.86629,26.23019,29.57717,25.32088,30.58425,1097,3207968,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2020,27.92077,26.14961,29.77985,25.16833,30.87601,934,4559625,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2020,26.93531,25.62577,28.29398,24.89316,29.09091,1613,4708284,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2020,29.1476,27.5071,30.85968,26.59383,31.86656,1201,2890305,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2020,34.56919,32.31818,36.93467,31.07226,38.33014,891.09,2637426,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2020,42.00093,40.47018,43.57453,39.60721,44.49365,2868.36,7380605,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2020,38.22014,36.5435,39.95359,35.60275,40.96871,1971.258,5468487,,,Worse,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2020,33.98238,32.33276,35.69416,31.40999,36.69826,1600.652,4855469,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2020,34.81042,33.29558,36.37626,32.44546,37.29313,1996.554,5931924,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2020,32.3407,30.9726,33.75357,30.20426,34.58053,2110.312,6297779,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2020,34.1548,32.61869,35.74418,31.75735,36.67526,1883.39,8867008,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2020,32.12545,31.00549,33.27546,30.37352,33.94682,3117.05,9225273,,,Better,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2020,33.87143,32.49073,35.29562,31.71454,36.12875,2275.938,5661990,,,Similar,Not compared,20200000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,,,2021,34.88151,34.07794,35.69894,33.62097,36.17409,7467.198,27683687,,,Not compared,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2021,48.13563,44.63837,51.82629,42.70955,54.00765,757.016,2624093,,,Worse,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2021,40.73822,37.00903,44.73017,34.97706,47.10461,473.816,1718828,,,Worse,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2021,37.90186,34.77565,41.22713,33.06298,43.19946,576.08,2347967,,,Similar,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2021,36.69655,33.50358,40.10394,31.75918,42.1279,519.882,2338856,,,Similar,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2021,38.30967,35.52268,41.25199,33.98612,42.99136,745.718,2595234,,,Worse,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2021,28.52262,26.24337,30.94388,24.99333,32.3792,600.794,2470388,,,Better,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2021,31.16335,29.25675,33.15977,28.1983,34.33564,1033.916,3782977,,,Better,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2021,33.4107,31.34642,35.5735,30.20098,36.84769,1008.564,3482476,,,Similar,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2021,32.88312,31.01125,34.83722,29.96941,35.98658,1185.52,4122206,,,Better,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2021,31.84888,29.24671,34.61829,27.82179,36.26133,565.892,2200662,,,Better,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2021,46.11552,43.33009,49.0281,41.78192,50.74248,1099.974,3791062,,,Worse,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2021,37.93202,35.52882,40.45122,34.19589,41.93573,986.5,3786436,,,Worse,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2021,36.69427,34.16651,39.35456,32.76918,40.92501,839.664,3521981,,,Similar,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2021,34.9819,32.42783,37.67979,31.02034,39.27506,730.948,2620077,,,Similar,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2021,30.32858,27.87648,32.9355,26.53255,34.48141,585.574,2288261,,,Better,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2021,32.97568,30.71361,35.35818,29.46397,36.76513,814.97,3027462,,,Similar,Not compared,20210000,,,1y"
"93999,""Mortality rate from influenza and pneumonia, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2021,33.61919,31.28473,36.0795,29.99578,37.5328,795.574,2660480,,,Similar,Not compared,20210000,,,1y"
