Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020 - 22,75.38553,73.73079,77.06784,72.78934,78.04546,8002,8322972,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020 - 22,70.85986,69.07353,72.6804,68.05925,73.73953,6076,6519470,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020 - 22,68.94118,67.06442,70.85682,66.00016,71.97208,5196,6002902,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020 - 22,64.0786,62.30327,65.89127,61.29678,66.94673,5044,6253804,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,,,2020 - 22,102.8349,102.34334,103.32824,102.06069,103.61322,168272,169993394,,,Similar,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2020 - 22,143.42773,141.27433,145.60562,140.04391,146.86818,17086,16086814,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020 - 22,131.22451,128.85681,133.62462,127.50648,135.01748,11818,10568551,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020 - 22,116.54597,114.59325,118.52353,113.47872,119.67067,13665,14419799,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020 - 22,115.37705,113.36509,117.41565,112.21722,118.59846,12633,14379707,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020 - 22,112.50636,110.8041,114.22816,109.83155,115.22638,16745,15938948,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020 - 22,94.61943,93.11168,96.14546,92.25069,97.03042,15052,15260057,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020 - 22,96.48539,95.27466,97.70764,94.58183,98.4156,24328,23156032,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020 - 22,92.37112,91.13517,93.61962,90.42827,94.343,21392,21426632,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020 - 22,86.706,85.6129,87.80954,84.98741,88.44875,24111,25269170,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020 - 22,84.75297,83.20378,86.32371,82.32042,87.23536,11442,13487684,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2020 - 22,138.74938,137.03478,140.48001,136.05348,141.48236,25222,23282596,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020 - 22,120.27724,118.7546,121.81449,117.88333,122.70494,23965,23205175,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020 - 22,115.4881,113.89489,117.09797,112.98387,118.03084,20204,21642314,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020 - 22,103.15192,101.59183,104.72994,100.70051,105.64479,16735,16149894,,,Similar,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020 - 22,98.14384,96.5379,99.76976,95.6211,100.7128,14277,14056546,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020 - 22,95.12642,93.73261,96.53574,92.93606,97.35267,17810,18604976,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020 - 22,90.0129,88.63697,91.40482,87.85094,92.21183,16374,16310692,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020 - 22,85.21995,83.72974,86.72999,82.87958,87.60615,12509,12758453,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020 - 22,83.52825,81.95561,85.12344,81.05918,86.04945,10782,11731183,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020 - 22,78.26499,76.76379,79.78812,75.90826,80.67241,10394,12251565,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,141.11498,137.04035,145.27726,134.73119,147.70134,4826,3896261,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,149.55995,146.96327,152.19003,145.48136,153.71577,13374,10959765,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,137.16095,134.30292,140.06333,132.67537,141.74907,9215,8096991,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,123.34561,120.52639,126.21296,118.92295,127.87954,7624,7224411,,,Similar,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,133.7294,131.05041,136.44856,129.52416,138.02752,9863,8814032,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,115.73983,113.41329,118.10161,112.08801,119.47315,9659,9343179,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,118.68829,116.06916,121.3506,114.57882,122.89758,8174,12881191,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,114.70986,112.7885,116.65548,111.69178,117.78405,13868,13658739,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2020 - 22,111.95844,109.68906,114.26254,108.3965,115.60067,9473,8391793,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,108.21444,105.24728,111.2438,103.56501,113.00764,5077,4070727,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,112.1667,110.28628,114.07105,109.21303,115.17573,13642,11360650,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,95.62009,93.62458,97.64728,92.48853,98.8249,8806,8392164,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,86.11773,84.13183,88.13858,83.00282,89.31342,7183,7447449,,,Similar,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,93.37619,91.49416,95.28702,90.42221,96.39675,9475,9091144,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,76.79442,75.19167,78.42253,74.27919,79.3683,8858,9705664,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,77.96969,76.2235,79.74559,75.23031,80.77776,7673,13659629,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,75.16564,73.86348,76.48481,73.12048,77.25016,12944,14249649,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2020 - 22,71.90694,70.37394,73.46466,69.50137,74.36966,8538,8749956,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,121.43792,119.04566,123.86596,117.68274,125.27586,9903,7966988,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,127.35792,125.83813,128.89143,124.96809,129.77948,27016,22320415,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,112.47346,110.83211,114.13299,109.89404,115.09491,18021,16489155,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,101.41955,99.78848,103.07055,98.85716,104.02804,14807,14671860,,,Similar,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,109.99997,108.45138,111.5651,107.56605,112.47215,19338,17905176,,,Worse,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,93.11441,91.77563,94.46781,91.01039,95.25224,18517,19048843,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,94.82645,93.34593,96.32444,92.50029,97.19303,15847,26540820,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,91.43044,90.33729,92.53349,89.71152,93.17227,26812,27908388,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2020 - 22,88.50981,87.21869,89.81523,86.48079,90.5719,18011,17141749,,,Better,Not compared,20200000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,,,2021 - 23,129.11375,128.25868,129.97303,127.76755,130.4697,90311,83952793,,,Not compared,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2021 - 23,174.63116,170.91246,178.4086,168.79525,180.60286,8898,8009796,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2021 - 23,159.34277,155.29182,163.47043,152.99131,165.87157,6208,5219732,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2021 - 23,145.34312,141.92726,148.81896,139.98524,150.83965,7213,7140470,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2021 - 23,145.45915,141.92833,149.0539,139.92185,151.14424,6786,7093251,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2021 - 23,137.00084,134.07624,139.97196,132.41131,141.69794,8770,7856821,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2021 - 23,118.68585,116.07912,121.33565,114.59588,122.8754,8136,7482034,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2021 - 23,123.11055,120.99426,125.2541,119.78654,126.49761,13330,11458795,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2021 - 23,118.06157,115.89299,120.2601,114.65635,121.53605,11608,10545702,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2021 - 23,112.3166,110.38991,114.26817,109.29042,115.40033,13252,12469554,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2021 - 23,107.42438,104.72178,110.17857,103.18719,111.78084,6110,6676638,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2021 - 23,169.26354,166.30515,172.26024,164.61693,173.99874,13192,11542547,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2021 - 23,149.68931,147.03965,152.37387,145.5279,153.93145,12750,11515966,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2021 - 23,143.43204,140.65736,146.24657,139.07579,147.88045,10738,10664344,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2021 - 23,128.3948,125.69206,131.14015,124.15324,132.73487,8929,7921669,,,Similar,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2021 - 23,124.28142,121.48734,127.12279,119.898,128.77415,7759,6930629,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2021 - 23,123.15511,120.6917,125.65561,119.28834,127.10763,9785,9173425,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2021 - 23,113.19861,110.80781,115.62743,109.44676,117.03838,8774,8056769,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2021 - 23,109.68437,107.06758,112.34833,105.58044,113.89737,6842,6292851,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2021 - 23,106.75591,104.00772,109.55765,102.44772,111.18787,5870,5795333,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2021 - 23,101.24915,98.60963,103.94099,97.11173,105.50751,5672,6059260,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,,,2021 - 23,90.23577,89.63312,90.84145,89.287,91.19155,86692,87404963,,,Not compared,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2021 - 23,133.01245,130.28691,135.78049,128.73489,137.38827,9126,8233582,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2021 - 23,121.73185,118.74489,124.77482,117.04835,126.54482,6333,5418078,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2021 - 23,104.06529,101.65847,106.51453,100.29019,107.93845,7159,7394035,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2021 - 23,102.90718,100.42674,105.43325,99.01749,106.90234,6578,7355115,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2021 - 23,98.76608,96.68455,100.88105,95.49971,102.10977,8601,8194777,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2021 - 23,81.23027,79.39758,83.09445,78.35534,84.17801,7527,7883501,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2021 - 23,82.8567,81.38666,84.34652,80.5481,85.21101,12246,11898077,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2021 - 23,78.6653,77.17748,80.17442,76.32941,81.05047,10795,11059033,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2021 - 23,75.26741,73.94191,76.61055,73.18573,77.38989,12487,13011570,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2021 - 23,72.05276,70.19874,73.94298,69.14636,75.04286,5840,6957195,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2021 - 23,128.43637,126.2691,130.63143,125.03221,131.90478,13464,11934282,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2021 - 23,107.03262,105.15179,108.93856,104.07884,110.04448,12412,11879928,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2021 - 23,102.78806,100.82514,104.7795,99.70644,105.93565,10491,11083161,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2021 - 23,89.56215,87.66527,91.48963,86.5856,92.60946,8528,8321096,,,Similar,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2021 - 23,84.34821,82.39724,86.33352,81.28809,87.48771,7177,7232873,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2021 - 23,82.05961,80.36862,83.77704,79.40575,84.77461,9069,9579836,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2021 - 23,76.78425,75.12797,78.46763,74.18543,79.44575,8286,8399128,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2021 - 23,72.46382,70.67423,74.28699,69.65777,75.34746,6329,6576639,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2021 - 23,72.6399,70.73206,74.58586,69.64952,75.71838,5586,6077786,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2021 - 23,66.73532,64.93896,68.56836,63.92004,69.63538,5350,6320234,,,Better,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Persons,All ages,,,2021 - 23,106.30493,105.8094,106.8022,105.52445,107.08944,177003,171357756,,,Not compared,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2021 - 23,150.04842,147.85562,152.26549,146.60238,153.55059,18024,16243378,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2021 - 23,137.24475,134.84126,139.68017,133.47008,141.09326,12541,10637810,,,Worse,Not compared,20210000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2021 - 23,120.81516,118.84193,122.81286,117.71541,123.97151,14372,14534505,,,Worse,Not compared,20210000,,,3y"
