Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,81.92235,79.65768,84.23383,78.37338,85.5795,5222,8169928,,,Similar,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,72.32631,70.28774,74.40798,69.13212,75.62012,4992,8485457,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,79.24318,77.01,81.5236,75.74405,82.85148,4989,11736395,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,69.25023,67.59608,70.93411,66.65597,71.91322,6886,12505182,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,68.75688,66.78955,70.76681,65.67476,71.93744,4765,7682261,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,78.03172,75.28007,80.85773,73.72759,82.50764,3076,3959002,,,Worse,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,64.16368,62.60447,65.75168,61.71868,66.67525,6523,10682571,,,Worse,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,60.23692,58.49124,62.02115,57.50239,63.06055,4581,7978439,,,Worse,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,45.95144,44.30905,47.63874,43.38265,48.62397,3006,6806110,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,44.98472,43.51783,46.48815,42.68879,47.36506,3614,8420185,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,40.31271,38.97812,41.68094,38.22405,42.47911,3527,8781738,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,46.37027,44.89335,47.88299,44.05819,48.76507,3813,12079855,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,39.99004,38.88626,41.11687,38.26041,41.77293,5120,12989910,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,37.88361,36.59411,39.20637,35.86586,39.97822,3371,8010874,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,91.76172,89.52275,94.04228,88.25089,95.36871,6448,7731621,,,Worse,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,78.09735,76.81243,79.39829,76.07889,80.15285,14229,20964624,,,Worse,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,74.21099,72.7649,75.67849,71.94092,76.53056,10119,15676807,,,Worse,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,60.69912,59.30108,62.12163,58.50622,62.9486,7252,13419849,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,60.69687,59.43185,61.98193,58.71166,62.72843,8836,16590113,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,53.77535,52.6328,54.93634,51.98248,55.61085,8519,17267195,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,60.28263,59.01871,61.56662,58.29916,62.3125,8802,23816250,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,52.28769,51.35038,53.23772,50.81577,53.78903,12006,25495092,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,51.07574,49.9639,52.20594,49.33126,52.86268,8136,15693135,,,Better,Not compared,20080000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,,,2009 - 11,79.41122,78.6837,80.14369,78.26647,80.56743,47404,77644238,,,Not compared,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Female,All ages,,,2009 - 11,48.6707,48.17032,49.17494,47.88356,49.46677,36887,80301764,,,Not compared,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Persons,All ages,,,2009 - 11,61.69011,61.27219,62.11015,61.03219,62.35295,84291,157946002,,,Not compared,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Male,All ages,,,2009 - 11,79.41122,78.6837,80.14369,78.26647,80.56743,47404,77644238,,,Similar,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,,,2009 - 11,48.6707,48.17032,49.17494,47.88356,49.46677,36887,80301764,,,Similar,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,,,2009 - 11,61.69011,61.27219,62.11015,61.03219,62.35295,84291,157946002,,,Similar,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,105.50375,101.78828,109.31704,99.69084,111.54267,3238,3789755,,,Worse,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,95.45329,93.27252,97.67114,92.03213,98.96017,7688,10340571,,,Worse,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,93.18575,90.69634,95.72496,89.28384,97.20278,5571,7749144,,,Worse,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,77.88457,75.48697,80.33758,74.12997,81.76722,4188,6661976,,,Similar,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,79.34844,77.14397,81.59881,75.89398,82.909,5145,8232232,,,Similar,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,70.34621,68.36638,72.36801,67.2441,73.54534,4965,8566892,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,77.70432,75.51227,79.94282,74.26967,81.24631,4973,11942740,,,Similar,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,67.9244,66.30806,69.56973,65.38941,70.52641,6915,12626057,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,66.81933,64.90254,68.77781,63.81647,69.91854,4721,7734871,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,78.52154,75.77382,81.34295,74.2233,82.99002,3123,3968995,,,Worse,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,63.39014,61.84846,64.96032,60.97263,65.87354,6510,10721467,,,Worse,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,59.49766,57.77218,61.26128,56.79479,62.28868,4573,8017200,,,Worse,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,45.12437,43.50984,46.78309,42.59917,47.75165,3000,6854196,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,43.84965,42.40954,45.32588,41.59577,46.187,3562,8470308,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,40.79071,39.45851,42.15602,38.70557,42.95236,3627,8854371,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,46.18911,44.72261,47.69103,43.8933,48.56678,3837,12265756,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,39.73849,38.6456,40.85411,38.02589,41.50364,5156,13095420,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,38.96908,37.66737,40.30375,36.93193,41.08238,3499,8054051,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,89.40552,87.21014,91.64198,85.96316,92.94283,6361,7758750,,,Worse,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,76.86808,75.60261,78.14933,74.8802,78.89248,14198,21062038,,,Worse,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,73.41178,71.98362,74.86106,71.16984,75.70254,10144,15766344,,,Worse,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,59.2007,57.8318,60.59367,57.05357,61.40348,7188,13516172,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,59.02942,57.79052,60.2881,57.08527,61.01931,8707,16702540,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,53.32395,52.19608,54.46996,51.55408,55.13574,8592,17421263,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,59.7157,58.46406,60.98721,57.7515,61.72583,8810,24208496,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,51.64832,50.72516,52.58398,50.19861,53.12694,12071,25721477,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,50.89111,49.78931,52.01103,49.16234,52.66176,8220,15788922,,,Better,Not compared,20090000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,,,2010 - 12,77.25186,76.54334,77.96521,76.13702,78.37789,47073,78328187,,,Not compared,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Female,All ages,,,2010 - 12,48.75438,48.2572,49.25537,47.97227,49.54531,37473,80928246,,,Not compared,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Persons,All ages,,,2010 - 12,60.8881,60.4764,61.3019,60.23997,61.54109,84546,159256433,,,Not compared,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Male,All ages,,,2010 - 12,77.25186,76.54334,77.96521,76.13702,78.37789,47073,78328187,,,Similar,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,,,2010 - 12,48.75438,48.2572,49.25537,47.97227,49.54531,37473,80928246,,,Similar,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,,,2010 - 12,60.8881,60.4764,61.3019,60.23997,61.54109,84546,159256433,,,Similar,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,102.45594,98.8575,106.14939,96.82624,108.30514,3221,3804458,,,Worse,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,92.75021,90.62416,94.91262,89.41499,96.16949,7596,10393589,,,Worse,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,90.1555,87.73486,92.62494,86.36154,94.06224,5489,7799936,,,Worse,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,75.59761,73.26672,77.98265,71.94762,79.37276,4143,6711510,,,Similar,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,77.28909,75.13667,79.48654,73.91629,80.76598,5097,8293487,,,Similar,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,67.73805,65.82447,69.69248,64.73987,70.83064,4900,8650496,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,76.67456,74.51308,78.88178,73.2878,80.16705,4984,12129891,,,Similar,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,66.1574,64.58566,67.75736,63.69236,68.68767,6902,12751895,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,65.64665,63.77096,67.56306,62.70814,68.67926,4741,7792925,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2010 - 12,76.22198,73.53023,78.98661,72.01162,80.60072,3064,3977823,,,Worse,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2010 - 12,63.8447,62.30572,65.41189,61.43131,66.3233,6622,10761637,,,Worse,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2010 - 12,59.01365,57.30692,60.75802,56.3401,61.77418,4595,8056550,,,Worse,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2010 - 12,44.5024,42.91348,46.13473,42.01722,47.08787,3011,6903711,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2010 - 12,44.92544,43.47768,46.40883,42.65925,47.27394,3701,8521371,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2010 - 12,41.58864,40.25529,42.95453,39.50141,43.75104,3764,8934357,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2010 - 12,46.01915,44.56595,47.50727,43.74407,48.37492,3879,12456778,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2010 - 12,39.95034,38.86482,41.05817,38.24916,41.70308,5281,13210500,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2010 - 12,39.32082,38.01851,40.65582,37.28262,41.43458,3556,8105519,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,87.07493,84.92566,89.26466,83.70498,90.5384,6285,7782281,,,Worse,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,75.88352,74.63592,77.14668,73.9237,77.87933,14218,21155226,,,Worse,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,71.91373,70.51124,73.33701,69.71212,74.16342,10084,15856486,,,Worse,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,57.90221,56.5609,59.26716,55.79838,60.06071,7154,13615221,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,58.73778,57.51179,59.98324,56.81383,60.70674,8798,16814858,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,52.80295,51.69105,53.93265,51.05811,54.58894,8664,17584853,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,59.24596,58.00745,60.50407,57.30233,61.2349,8863,24586669,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,51.16321,50.25315,52.08553,49.73405,52.62074,12183,25962395,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,50.66871,49.57723,51.77805,48.95609,52.42261,8297,15898444,,,Better,Not compared,20100000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,,,2011 - 13,75.80987,75.11584,76.50864,74.71782,76.91289,47103,78959595,,,Not compared,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Female,All ages,,,2011 - 13,48.64107,48.14815,49.13774,47.86565,49.42518,37921,81573072,,,Not compared,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Persons,All ages,,,2011 - 13,60.25069,59.84454,60.6589,59.61129,60.89486,85024,160532667,,,Not compared,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Male,All ages,,,2011 - 13,75.80987,75.11584,76.50864,74.71782,76.91289,47103,78959595,,,Similar,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,,,2011 - 13,48.64107,48.14815,49.13774,47.86565,49.42518,37921,81573072,,,Similar,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,,,2011 - 13,60.25069,59.84454,60.6589,59.61129,60.89486,85024,160532667,,,Similar,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Male,All ages,,,2011 - 13,101.48369,97.94815,105.11209,95.95217,107.22974,3254,3814647,,,Worse,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Male,All ages,,,2011 - 13,90.94497,88.86745,93.058,87.68588,94.28617,7604,10439816,,,Worse,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2011 - 13,88.42741,86.05319,90.84953,84.70623,92.2593,5479,7843862,,,Worse,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2011 - 13,72.95939,70.69219,75.27976,69.40934,76.6323,4069,6759168,,,Better,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2011 - 13,77.02469,74.89508,79.19858,73.6875,80.46423,5160,8351758,,,Similar,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2011 - 13,66.16961,64.30456,68.07445,63.24747,69.18374,4901,8731382,,,Better,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2011 - 13,76.88878,74.7411,79.08152,73.52345,80.35825,5071,12299491,,,Similar,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2011 - 13,64.12301,62.59351,65.68011,61.72428,66.58554,6834,12868372,,,Better,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2011 - 13,64.11384,62.28228,65.98518,61.2445,67.07515,4731,7851099,,,Better,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2011 - 13,75.87767,73.20651,78.62092,71.69941,80.22249,3083,3984065,,,Worse,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2011 - 13,63.66055,62.13398,65.21497,61.26656,66.11892,6685,10800635,,,Worse,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2011 - 13,59.019,57.3229,60.75228,56.36201,61.7619,4651,8092928,,,Worse,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2011 - 13,44.44787,42.87575,46.06255,41.98879,47.00526,3067,6953550,,,Better,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2011 - 13,44.91858,43.48092,46.39135,42.66811,47.25022,3752,8574179,,,Better,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2011 - 13,42.22458,40.89218,43.58896,40.1386,44.38446,3885,9016553,,,Better,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2011 - 13,45.77691,44.3354,47.25295,43.52009,48.11353,3901,12664670,,,Better,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2011 - 13,39.74945,38.67569,40.84515,38.06665,41.48297,5338,13325634,,,Better,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2011 - 13,38.88945,37.60286,40.20833,36.87583,40.97767,3559,8160858,,,Better,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2011 - 13,86.58989,84.46173,88.75794,83.25297,90.01902,6337,7798712,,,Worse,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2011 - 13,75.14602,73.91413,76.39323,73.21085,77.11662,14289,21240451,,,Worse,Not compared,20110000,,,3y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2011 - 13,71.25161,69.8654,72.65832,69.07554,73.47509,10130,15936790,,,Worse,Not compared,20110000,,,3y"
